,property_type,area_m2,price_usd,lat,lon,state
9127,apartment,Santa Catarina,South,-26.966631,-48.636383,$132.00
9128,house,Santa Catarina,South,-26.894793,-48.655067,$191.00
9129,apartment,Santa Catarina,South,-27.767431,-48.631371,$131.00
9130,apartment,Santa Catarina,South,-26.929674,-48.641396,$53.00
9131,house,Santa Catarina,South,-27.445972,-48.403809,$230.00
9132,apartment,Santa Catarina,South,-26.985996,-48.636383,$60.00
9133,apartment,Santa Catarina,South,-26.985996,-48.636383,$162.00
9134,house,Santa Catarina,South,-27.4522301,-48.4119095,$128.00
9135,apartment,Santa Catarina,South,-26.985996,-48.636383,$171.00
9136,apartment,Santa Catarina,South,-26.985996,-48.636383,$123.00
9137,house,Santa Catarina,South,-26.95765,-48.63441,$250.00
9138,apartment,Santa Catarina,South,-26.985996,-48.636383,$138.00
9139,apartment,Santa Catarina,South,-27.440269,-48.501221,$123.00
9140,house,Santa Catarina,South,-26.96775,-48.64436,$120.00
9141,house,Santa Catarina,South,-28.10939558,-48.66137636,$210.00
9142,apartment,Santa Catarina,South,-28.683505,-49.3495587,$107.00
9143,apartment,Santa Catarina,South,-27.612114,-48.593262,
9144,apartment,Santa Catarina,South,-26.985996,-48.636383,$134.00
9145,apartment,Santa Catarina,South,-26.913816,-48.654781,$161.00
9146,apartment,Santa Catarina,South,-26.929674,-48.641396,$53.00
9147,apartment,Santa Catarina,South,-26.916048,-48.672276,$88.00
9148,house,Santa Catarina,South,-27.363197,-48.588787,$80.00
9149,apartment,Santa Catarina,South,-26.903387,-48.676495,$66.00
9150,apartment,Santa Catarina,South,-27.586491,-48.54612,$81.00
9151,apartment,Santa Catarina,South,-27.748068,-48.627838,$96.00
9152,apartment,Santa Catarina,South,-28.6794133,-49.3548058,$71.00
9153,apartment,Santa Catarina,South,-26.985996,-48.636383,$179.00
9154,apartment,Santa Catarina,South,-27.1399946,-48.5922073,$120.00
9155,apartment,Santa Catarina,South,-27.1430491,-48.5897033,$172.00
9156,apartment,Santa Catarina,South,-28.683674,-49.364536,$143.00
9157,apartment,Santa Catarina,South,-27.43988201,-48.38674788,$152.00
9158,apartment,Santa Catarina,South,-26.985996,-48.636383,$110.00
9159,apartment,Santa Catarina,South,-27.748068,-48.627838,$109.00
9160,apartment,Santa Catarina,South,-26.985996,-48.636383,$140.00
9161,apartment,Santa Catarina,South,-26.985996,-48.636383,$112.00
9162,apartment,Santa Catarina,South,-26.754795,-48.729183,$70.00
9163,apartment,Santa Catarina,South,-27.580681,-48.525505,$93.00
9164,apartment,Santa Catarina,South,-27.445972,-48.403809,$65.00
9165,apartment,Santa Catarina,South,-26.966631,-48.636383,$80.00
9166,apartment,Santa Catarina,South,-26.985996,-48.636383,$125.00
9167,apartment,Santa Catarina,South,-27.427469,-48.40535,$226.00
9168,apartment,Santa Catarina,South,-26.985996,-48.636383,$100.00
9169,apartment,Santa Catarina,South,-26.903387,-48.676495,$66.00
9170,apartment,Santa Catarina,South,-26.985996,-48.636383,$87.00
9171,apartment,Santa Catarina,South,-27.440269,-48.501221,$117.00
9172,apartment,Santa Catarina,South,-26.99839,-48.632233,
9173,apartment,Santa Catarina,South,-27.750971,-48.779408,$241.00
9174,apartment,Santa Catarina,South,-27.508335,-48.648739,$83.00
9175,house,Santa Catarina,South,-26.81272,-48.61419,$100.00
9176,apartment,Santa Catarina,South,-27.643709,-48.676495,$69.00
9177,house,Santa Catarina,South,-27.60601309,-48.47517729,$239.00
9178,apartment,Santa Catarina,South,-26.985996,-48.636383,$116.00
9179,apartment,Santa Catarina,South,-26.914984,-48.655888,$96.00
9180,apartment,Santa Catarina,South,-26.985996,-48.636383,$154.00
9181,apartment,Santa Catarina,South,-26.985996,-48.636383,$115.00
9182,apartment,Santa Catarina,South,-27.6265575,-48.6868736,$64.00
9183,apartment,Santa Catarina,South,-26.985996,-48.636383,$84.00
9184,apartment,Santa Catarina,South,-26.985996,-48.636383,$70.00
9185,house,Santa Catarina,South,-26.80398,-48.648914,$252.00
9186,apartment,Santa Catarina,South,-26.985996,-48.636383,$106.00
9187,apartment,Santa Catarina,South,-26.985996,-48.636383,
9188,apartment,Santa Catarina,South,-26.966631,-48.636383,$127.00
9189,house,Santa Catarina,South,-27.630724,-48.68195,$240.00
9190,apartment,Santa Catarina,South,-26.985996,-48.636383,$124.00
9191,house,Santa Catarina,South,-27.5106501,-48.4860699,$200.00
9192,apartment,Santa Catarina,South,-26.985996,-48.636383,$215.00
9193,apartment,Santa Catarina,South,-27.106749,-48.628864,
9194,house,Santa Catarina,South,-26.9613,-48.63024,$220.00
9195,apartment,Santa Catarina,South,-26.985996,-48.636383,$188.00
9196,apartment,Santa Catarina,South,-26.985996,-48.636383,$132.00
9197,apartment,Santa Catarina,South,-26.903387,-48.676495,$66.00
9198,apartment,Santa Catarina,South,-26.985996,-48.636383,$140.00
9199,house,Santa Catarina,South,-27.4145638,-48.4244275,$164.00
9200,house,Santa Catarina,South,-27.010326,-48.647366,$140.00
9201,apartment,Santa Catarina,South,-27.445972,-48.403809,$237.00
9202,apartment,Santa Catarina,South,-27.597898,-48.5802,$79.00
9203,apartment,Santa Catarina,South,-26.946335,-48.629368,$152.00
9204,house,Santa Catarina,South,-26.97504,-48.646408,$120.00
9205,apartment,Santa Catarina,South,-26.985996,-48.636383,$140.00
9206,apartment,Santa Catarina,South,-27.2423392,-50.2188556,
9207,apartment,Santa Catarina,South,-26.966631,-48.636383,$118.00
9208,apartment,Santa Catarina,South,-26.985996,-48.636383,$135.00
9209,apartment,Santa Catarina,South,-26.985996,-48.636383,$204.00
9210,apartment,Santa Catarina,South,-26.966631,-48.636383,$118.00
9211,apartment,Santa Catarina,South,-26.929674,-48.641396,$59.00
9212,apartment,Santa Catarina,South,-26.7585598,-48.6766168,$83.00
9213,apartment,Santa Catarina,South,-26.985996,-48.636383,$145.00
9214,apartment,Santa Catarina,South,-26.7759638,-48.6374082,$116.00
9215,apartment,Santa Catarina,South,-27.4250134,-48.4044478,$100.00
9216,apartment,Santa Catarina,South,-26.985996,-48.636383,$138.00
9217,apartment,Santa Catarina,South,-27.767431,-48.631371,$91.00
9218,apartment,Santa Catarina,South,-26.0877876,-48.60949865,$80.00
9219,house,Santa Catarina,South,-27.0095246,-48.6307592,$100.00
9220,apartment,Santa Catarina,South,-27.748068,-48.627838,$99.00
9221,house,Santa Catarina,South,-28.6909961,-49.3959712,
9222,apartment,Santa Catarina,South,-26.97504,-48.646408,$79.00
9223,apartment,Santa Catarina,South,-26.972862,-48.637276,$137.00
9224,apartment,Santa Catarina,South,-26.903387,-48.676495,$66.00
9225,house,Santa Catarina,South,-27.064003,-48.699066,$244.00
9226,apartment,Santa Catarina,South,-26.966631,-48.636383,$110.00
9227,apartment,Santa Catarina,South,-26.985996,-48.636383,$189.00
9228,apartment,Santa Catarina,South,-27.580263,-48.541233,$82.00
9229,apartment,Santa Catarina,South,-26.966631,-48.636383,$128.00
9230,apartment,Santa Catarina,South,-27.106749,-48.628864,
9231,apartment,Santa Catarina,South,-27.580166,-48.510677,
9232,apartment,Santa Catarina,South,-27.4334611,-48.3962901,$250.00
9233,apartment,Santa Catarina,South,-27.106749,-48.628864,$63.00
9234,apartment,Santa Catarina,South,-26.9601322,-48.6351288,$83.00
9235,apartment,Santa Catarina,South,-28.684332,-49.369339,
9236,apartment,Santa Catarina,South,-28.68364,-49.382748,$84.00
9237,apartment,Santa Catarina,South,-27.018064,-48.583778,$82.00
9238,house,Santa Catarina,South,-27.645123,-48.692635,$90.00
9239,apartment,Santa Catarina,South,-26.907598,-48.656788,$102.00
9240,apartment,Santa Catarina,South,-27.4274991,-48.3995963,$80.00
9241,house,Santa Catarina,South,-27.445972,-48.403809,$160.00
9242,house,Santa Catarina,South,-27.488176,-48.413792,$145.00
9243,apartment,Santa Catarina,South,-26.985996,-48.636383,$108.00
9244,house,Santa Catarina,South,-26.995173,-48.645153,$103.00
9245,apartment,Santa Catarina,South,-27.440269,-48.501221,$159.00
9246,house,Santa Catarina,South,-27.5953778,-48.5480499,
9247,apartment,Santa Catarina,South,-27.106749,-48.628864,$120.00
9248,apartment,Santa Catarina,South,-26.966631,-48.636383,$130.00
9249,apartment,Santa Catarina,South,-27.106749,-48.628864,$203.00
9250,apartment,Santa Catarina,South,-27.106749,-48.628864,$70.00
9251,house,Santa Catarina,South,-26.985996,-48.636383,$112.00
9252,apartment,Santa Catarina,South,-27.13340365,-48.6052312,$100.00
9253,apartment,Santa Catarina,South,-26.985996,-48.636383,$120.00
9254,apartment,Santa Catarina,South,-26.985996,-48.636383,$162.00
9255,house,Santa Catarina,South,-27.488176,-48.413792,$110.00
9256,apartment,Santa Catarina,South,-26.97504,-48.646408,$76.00
9257,apartment,Santa Catarina,South,-26.985996,-48.636383,$135.00
9258,apartment,Santa Catarina,South,-27.106749,-48.628864,$130.00
9259,apartment,Santa Catarina,South,-27.7503494,-48.6260823,
9260,house,Santa Catarina,South,-27.4444112,-48.4120282,$70.00
9261,apartment,Santa Catarina,South,-27.643709,-48.676495,
9262,apartment,Santa Catarina,South,-27.160427,-48.50872,$90.00
9263,apartment,Santa Catarina,South,-26.985996,-48.636383,$114.00
9264,apartment,Santa Catarina,South,-27.106749,-48.628864,$101.00
9265,apartment,Santa Catarina,South,-28.6816881,-49.3603351,$63.00
9266,apartment,Santa Catarina,South,-27.106749,-48.628864,$190.00
9267,apartment,Santa Catarina,South,-27.42431221,-48.40472828,
9268,apartment,Santa Catarina,South,-26.985996,-48.636383,$120.00
9269,apartment,Santa Catarina,South,-27.445972,-48.403809,$77.00
9270,apartment,Santa Catarina,South,-26.985996,-48.636383,
9271,apartment,Santa Catarina,South,-26.985996,-48.636383,$110.00
9272,apartment,Santa Catarina,South,-26.985996,-48.636383,
9273,apartment,Santa Catarina,South,-27.018064,-48.583778,$97.00
9274,house,Santa Catarina,South,-27.148774,-48.4896662,$203.00
9275,apartment,Santa Catarina,South,-26.985996,-48.636383,$165.00
9276,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9277,apartment,Santa Catarina,South,-26.985996,-48.636383,$120.00
9278,apartment,Santa Catarina,South,-27.575224,-48.532841,$139.00
9279,apartment,Santa Catarina,South,-27.580896,-48.596298,$84.00
9280,apartment,Santa Catarina,South,-26.985996,-48.636383,$113.00
9281,apartment,Santa Catarina,South,-26.985996,-48.636383,$85.00
9282,apartment,Santa Catarina,South,-27.577587,-48.53326,$112.00
9283,apartment,Santa Catarina,South,-27.57658,-48.529926,$118.00
9284,apartment,Santa Catarina,South,-26.906027,-48.663803,$72.00
9285,apartment,Santa Catarina,South,-26.97504,-48.646408,$72.00
9286,apartment,Santa Catarina,South,-26.985996,-48.636383,$120.00
9287,apartment,Santa Catarina,South,-26.985996,-48.636383,$143.00
9288,apartment,Santa Catarina,South,-26.953863,-48.631474,$120.00
9289,apartment,Santa Catarina,South,-26.966631,-48.636383,$118.00
9290,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9291,apartment,Santa Catarina,South,-27.750971,-48.779408,$94.00
9292,house,Santa Catarina,South,-27.488176,-48.413792,$110.00
9293,apartment,Santa Catarina,South,-27.106749,-48.628864,$149.00
9294,apartment,Santa Catarina,South,-26.985996,-48.636383,$120.00
9295,apartment,Santa Catarina,South,-27.12446598,-48.6055163,$162.00
9296,apartment,Santa Catarina,South,-26.985996,-48.636383,
9297,house,Santa Catarina,South,-28.056852,-48.616691,$230.00
9298,apartment,Santa Catarina,South,-27.57527,-48.538242,$128.00
9299,apartment,Santa Catarina,South,-27.429426,-48.46137,$150.00
9300,apartment,Santa Catarina,South,-26.985996,-48.636383,$118.00
9301,apartment,Santa Catarina,South,-27.4369422,-48.3962096,$93.00
9302,apartment,Santa Catarina,South,-26.946136,-48.630657,$111.00
9303,apartment,Santa Catarina,South,-26.985996,-48.636383,$200.00
9304,apartment,Santa Catarina,South,-14.235004,-51.92528,$69.00
9305,house,Santa Catarina,South,-27.176991,-48.608822,$115.00
9306,apartment,Santa Catarina,South,-26.985996,-48.636383,$80.00
9307,apartment,Santa Catarina,South,-26.966631,-48.636383,$135.00
9308,apartment,Santa Catarina,South,-26.985996,-48.636383,$100.00
9309,apartment,Santa Catarina,South,-27.1406516,-48.591059,$97.00
9310,apartment,Santa Catarina,South,-26.985996,-48.636383,$125.00
9311,apartment,Santa Catarina,South,-26.985996,-48.636383,$63.00
9312,apartment,Santa Catarina,South,-26.985996,-48.636383,$173.00
9313,apartment,Santa Catarina,South,-26.985996,-48.636383,$135.00
9314,apartment,Santa Catarina,South,-26.97504,-48.646408,$80.00
9315,apartment,Santa Catarina,South,-26.932997,-48.645935,$60.00
9316,apartment,Santa Catarina,South,-26.903387,-48.676495,$66.00
9317,apartment,Santa Catarina,South,-27.106749,-48.628864,$118.00
9318,house,Santa Catarina,South,-27.4409592,-48.4623336,$154.00
9319,apartment,Santa Catarina,South,-27.13860569,-48.59495442,$123.00
9320,apartment,Santa Catarina,South,-27.4369422,-48.3962096,
9321,house,Santa Catarina,South,-27.017061,-48.601307,$170.00
9322,house,Santa Catarina,South,-27.02918,-48.65956,$150.00
9323,apartment,Santa Catarina,South,-26.985996,-48.636383,
9324,apartment,Santa Catarina,South,-27.588776,-48.551689,$126.00
9325,apartment,Santa Catarina,South,-27.13639016,-48.5937677,$160.00
9326,apartment,Santa Catarina,South,-27.14172693,-48.59208909,$145.00
9327,apartment,Santa Catarina,South,-26.985996,-48.636383,$120.00
9328,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9329,apartment,Santa Catarina,South,-26.985996,-48.636383,$120.00
9330,apartment,Santa Catarina,South,-27.1256577,-48.6151476,$99.00
9331,apartment,Santa Catarina,South,-26.966631,-48.636383,$118.00
9332,apartment,Santa Catarina,South,-27.018064,-48.583778,$118.00
9333,apartment,Santa Catarina,South,-26.929674,-48.641396,$55.00
9334,house,Santa Catarina,South,-26.83013,-48.62772,$150.00
9335,house,Santa Catarina,South,-27.0094204,-48.633131,$142.00
9336,house,Santa Catarina,South,-27.6277438,-48.6876586,$242.00
9337,house,Santa Catarina,South,-27.793158,-48.533951,
9338,apartment,Santa Catarina,South,-27.427469,-48.40535,$95.00
9339,apartment,Santa Catarina,South,-27.5620859,-48.5170712,$92.00
9340,apartment,Santa Catarina,South,-27.106749,-48.628864,$140.00
9341,apartment,Santa Catarina,South,-26.929674,-48.641396,$115.00
9342,apartment,Santa Catarina,South,-27.595169,-48.549015,$174.00
9343,apartment,Santa Catarina,South,-26.985996,-48.636383,$233.00
9344,apartment,Santa Catarina,South,-26.966631,-48.636383,$224.00
9345,apartment,Santa Catarina,South,-28.672323,-49.368217,
9346,apartment,Santa Catarina,South,-26.97532868,-48.64335932,$167.00
9347,apartment,Santa Catarina,South,-27.767431,-48.631371,$76.00
9348,apartment,Santa Catarina,South,-27.639652,-48.665115,$106.00
9349,apartment,Santa Catarina,South,-26.906027,-48.663803,$84.00
9350,apartment,Santa Catarina,South,-27.4369422,-48.3962096,$73.00
9351,apartment,Santa Catarina,South,-27.748068,-48.627838,$147.00
9352,house,Santa Catarina,South,-26.80398,-48.648914,$135.00
9353,apartment,Santa Catarina,South,-26.985996,-48.636383,$105.00
9354,apartment,Santa Catarina,South,-26.985996,-48.636383,
9355,house,Santa Catarina,South,-26.80398,-48.648914,
9356,apartment,Santa Catarina,South,-26.914984,-48.655888,$102.00
9357,apartment,Santa Catarina,South,-27.176991,-48.608822,$140.00
9358,apartment,Santa Catarina,South,-26.985996,-48.636383,$212.00
9359,apartment,Santa Catarina,South,-26.966631,-48.636383,$78.00
9360,apartment,Santa Catarina,South,-26.985996,-48.636383,$117.00
9361,apartment,Santa Catarina,South,-27.010326,-48.647366,$87.00
9362,apartment,Santa Catarina,South,-27.106749,-48.628864,$121.00
9363,apartment,Santa Catarina,South,-27.4344518,-48.3966218,$95.00
9364,apartment,Santa Catarina,South,-27.106749,-48.628864,$133.00
9365,apartment,Santa Catarina,South,-26.985996,-48.636383,$88.00
9366,apartment,Santa Catarina,South,-28.68222,-49.378399,$148.00
9367,apartment,Santa Catarina,South,-27.106749,-48.628864,$155.00
9368,apartment,Santa Catarina,South,-26.97504,-48.646408,$167.00
9369,apartment,Santa Catarina,South,-26.985996,-48.636383,$183.00
9370,apartment,Santa Catarina,South,-26.80398,-48.648914,$96.00
9371,apartment,Santa Catarina,South,-28.684345,-49.37484,$142.00
9372,apartment,Santa Catarina,South,-27.583233,-48.49622,$67.00
9373,apartment,Santa Catarina,South,-27.577587,-48.53326,$122.00
9374,apartment,Santa Catarina,South,-27.584929,-48.582939,
9375,apartment,Santa Catarina,South,-27.064003,-48.699066,$60.00
9376,apartment,Santa Catarina,South,-27.5636763,-48.6206436,$79.00
9377,apartment,Santa Catarina,South,-26.929674,-48.641396,$55.00
9378,apartment,Santa Catarina,South,-26.906555,-48.67617,
9379,apartment,Santa Catarina,South,-27.106749,-48.628864,$250.00
9380,apartment,Santa Catarina,South,-26.985996,-48.636383,$135.00
9381,apartment,Santa Catarina,South,-27.064003,-48.699066,$156.00
9382,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9383,apartment,Santa Catarina,South,-26.985996,-48.636383,$210.00
9384,apartment,Santa Catarina,South,-27.6265575,-48.6868736,$62.00
9385,apartment,Santa Catarina,South,-26.985996,-48.636383,$100.00
9386,apartment,Santa Catarina,South,-27.5905956,-48.5790099,$120.00
9387,apartment,Santa Catarina,South,-26.966631,-48.636383,$139.00
9388,apartment,Santa Catarina,South,-26.754795,-48.729183,$99.00
9389,apartment,Santa Catarina,South,-26.985996,-48.636383,$119.00
9390,apartment,Santa Catarina,South,-28.679752,-49.365334,$132.00
9391,apartment,Santa Catarina,South,-28.6815413,-49.376241,$83.00
9392,apartment,Santa Catarina,South,-27.007624,-48.653748,$78.00
9393,apartment,Santa Catarina,South,-26.754795,-48.729183,$75.00
9394,apartment,Santa Catarina,South,-27.001553,-48.654495,$65.00
9395,apartment,Santa Catarina,South,-26.927511,-49.065353,$128.00
9396,apartment,Santa Catarina,South,-26.985996,-48.636383,$175.00
9397,apartment,Santa Catarina,South,-26.985996,-48.636383,$136.00
9398,apartment,Santa Catarina,South,-28.684008,-49.376434,$178.00
9399,apartment,Santa Catarina,South,-26.985996,-48.636383,$140.00
9400,apartment,Santa Catarina,South,-27.559727,-48.511223,
9401,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9402,apartment,Santa Catarina,South,-26.985996,-48.636383,$118.00
9403,apartment,Santa Catarina,South,-27.106749,-48.628864,$143.00
9404,apartment,Santa Catarina,South,-28.684345,-49.37484,$153.00
9405,apartment,Santa Catarina,South,-27.004595,-48.655613,$65.00
9406,apartment,Santa Catarina,South,-26.985996,-48.636383,$98.00
9407,apartment,Santa Catarina,South,-27.4284891,-48.4074842,$66.00
9408,apartment,Santa Catarina,South,-26.97504,-48.646408,$67.00
9409,apartment,Santa Catarina,South,-26.97504,-48.646408,$67.00
9410,apartment,Santa Catarina,South,-26.985996,-48.636383,$211.00
9411,apartment,Santa Catarina,South,-27.608465,-48.594082,$120.00
9412,apartment,Santa Catarina,South,-26.985996,-48.636383,$121.00
9413,apartment,Santa Catarina,South,-28.673487,-49.37159,$171.00
9414,apartment,Santa Catarina,South,-27.594744,-48.541233,$129.00
9415,apartment,Santa Catarina,South,-27.580681,-48.525505,$70.00
9416,apartment,Santa Catarina,South,-27.160427,-48.50872,
9417,apartment,Santa Catarina,South,-27.160427,-48.50872,$85.00
9418,apartment,Santa Catarina,South,-27.106749,-48.628864,$180.00
9419,apartment,Santa Catarina,South,-26.985996,-48.636383,$147.00
9420,house,Santa Catarina,South,-27.003908,-48.655941,
9421,apartment,Santa Catarina,South,-27.445972,-48.403809,$71.00
9422,apartment,Santa Catarina,South,-27.508335,-48.648739,$78.00
9423,apartment,Santa Catarina,South,-26.99839,-48.632233,
9424,apartment,Santa Catarina,South,-26.985996,-48.636383,$100.00
9425,apartment,Santa Catarina,South,-27.4250134,-48.4044478,$120.00
9426,apartment,Santa Catarina,South,-26.966631,-48.636383,$127.00
9427,house,Santa Catarina,South,-26.966631,-48.636383,$90.00
9428,apartment,Santa Catarina,South,-26.966631,-48.636383,$132.00
9429,apartment,Santa Catarina,South,-26.910597,-48.670952,$94.00
9430,apartment,Santa Catarina,South,-27.594744,-48.541233,$129.00
9431,apartment,Santa Catarina,South,-26.985996,-48.636383,$220.00
9432,apartment,Santa Catarina,South,-26.929674,-48.641396,$116.00
9433,apartment,Santa Catarina,South,-26.985996,-48.636383,$60.00
9434,apartment,Santa Catarina,South,-26.929674,-48.641396,$93.00
9435,apartment,Santa Catarina,South,-26.985996,-48.636383,$170.00
9436,house,Santa Catarina,South,-27.424585,-48.431267,$220.00
9437,apartment,Santa Catarina,South,-27.590532,-48.556248,
9438,house,Santa Catarina,South,-27.445972,-48.403809,$180.00
9439,house,Santa Catarina,South,-26.985996,-48.636383,$215.00
9440,apartment,Santa Catarina,South,-26.80398,-48.648914,$93.00
9441,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9442,apartment,Santa Catarina,South,-26.754795,-48.729183,$135.00
9443,apartment,Santa Catarina,South,-28.777613,-49.263866,$170.00
9444,apartment,Santa Catarina,South,-26.985996,-48.636383,$133.00
9445,apartment,Santa Catarina,South,-27.106749,-48.628864,$124.00
9446,apartment,Santa Catarina,South,-26.985996,-48.636383,$112.00
9447,apartment,Santa Catarina,South,-26.946136,-48.630657,$128.00
9448,apartment,Santa Catarina,South,-26.754795,-48.729183,$95.00
9449,house,Santa Catarina,South,-26.99998,-48.62971,$116.00
9450,apartment,Santa Catarina,South,-26.985996,-48.636383,$117.00
9451,apartment,Santa Catarina,South,-26.9987368,-48.6313699,$176.00
9452,apartment,Santa Catarina,South,-26.985996,-48.636383,$66.00
9453,apartment,Santa Catarina,South,-26.97504,-48.646408,
9454,house,Santa Catarina,South,-27.451996,-48.447075,$90.00
9455,apartment,Santa Catarina,South,-27.106749,-48.628864,$82.00
9456,apartment,Santa Catarina,South,-27.012741,-48.616337,$66.00
9457,apartment,Santa Catarina,South,-26.985996,-48.636383,$106.00
9458,apartment,Santa Catarina,South,-26.985996,-48.636383,
9459,apartment,Santa Catarina,South,-27.010326,-48.647366,$86.00
9460,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9461,apartment,Santa Catarina,South,-26.985996,-48.636383,$107.00
9462,apartment,Santa Catarina,South,-27.106749,-48.628864,$160.00
9463,apartment,Santa Catarina,South,-26.985996,-48.636383,$142.00
9464,apartment,Santa Catarina,South,-26.985996,-48.636383,$162.00
9465,apartment,Santa Catarina,South,-26.985996,-48.636383,
9466,apartment,Santa Catarina,South,-26.80398,-48.648914,$193.00
9467,apartment,Santa Catarina,South,-26.985996,-48.636383,$120.00
9468,house,Santa Catarina,South,-26.931703,-48.6420567,$240.00
9469,apartment,Santa Catarina,South,-27.4274578,-48.4054039,$80.00
9470,apartment,Santa Catarina,South,-26.912107,-48.673893,$130.00
9471,apartment,Santa Catarina,South,-26.985996,-48.636383,$80.00
9472,house,Santa Catarina,South,-26.754795,-48.729183,$120.00
9473,house,Santa Catarina,South,-28.777613,-49.263866,$103.00
9474,apartment,Santa Catarina,South,-27.611835,-48.630733,$65.00
9475,apartment,Santa Catarina,South,-26.97504,-48.646408,$77.00
9476,apartment,Santa Catarina,South,-27.14343714,-48.58773073,$132.00
9477,house,Santa Catarina,South,-27.424585,-48.431267,$142.00
9478,apartment,Santa Catarina,South,-27.012741,-48.616337,$75.00
9479,house,Santa Catarina,South,-28.13177442,-48.64666147,$110.00
9480,apartment,Santa Catarina,South,-27.584118,-48.499092,
9481,house,Santa Catarina,South,-27.445972,-48.403809,$97.00
9482,apartment,Santa Catarina,South,-26.946136,-48.630657,$111.00
9483,apartment,Santa Catarina,South,-26.985996,-48.636383,$128.00
9484,apartment,Santa Catarina,South,-26.985996,-48.636383,$176.00
9485,house,Santa Catarina,South,-26.07067076,-48.61411474,$120.00
9486,house,Santa Catarina,South,-27.4825667,-48.4051735,$108.00
9487,apartment,Santa Catarina,South,-27.5748856,-48.5372174,$101.00
9488,apartment,Santa Catarina,South,-27.106749,-48.628864,$129.00
9489,apartment,Santa Catarina,South,-27.42398608,-48.40688621,$103.00
9490,apartment,Santa Catarina,South,-27.583233,-48.49622,$96.00
9491,apartment,Santa Catarina,South,-26.985996,-48.636383,$94.00
9492,apartment,Santa Catarina,South,-27.591196,-48.493793,$91.00
9493,apartment,Santa Catarina,South,-27.007624,-48.653748,$65.00
9494,apartment,Santa Catarina,South,-27.445972,-48.403809,$95.00
9495,apartment,Santa Catarina,South,-26.985996,-48.636383,$80.00
9496,apartment,Santa Catarina,South,-27.004595,-48.655613,$69.00
9497,apartment,Santa Catarina,South,-26.754795,-48.729183,$121.00
9498,apartment,Santa Catarina,South,-27.445972,-48.403809,$86.00
9499,apartment,Santa Catarina,South,-26.966631,-48.636383,$128.00
9500,apartment,Santa Catarina,South,-26.80398,-48.648914,$71.00
9501,apartment,Santa Catarina,South,-27.010326,-48.647366,$73.00
9502,apartment,Santa Catarina,South,-26.985996,-48.636383,$153.00
9503,apartment,Santa Catarina,South,-26.985996,-48.636383,$103.00
9504,house,Santa Catarina,South,-27.508335,-48.648739,$198.00
9505,apartment,Santa Catarina,South,-27.106749,-48.628864,$185.00
9506,house,Santa Catarina,South,-26.985996,-48.636383,$180.00
9507,house,Santa Catarina,South,-26.754795,-48.729183,$167.00
9508,apartment,Santa Catarina,South,-27.748068,-48.627838,
9509,apartment,Santa Catarina,South,-27.106749,-48.628864,$134.00
9510,apartment,Santa Catarina,South,-27.012741,-48.616337,$78.00
9511,apartment,Santa Catarina,South,-26.985996,-48.636383,$65.00
9512,house,Santa Catarina,South,-26.97504,-48.646408,$210.00
9513,apartment,Santa Catarina,South,-27.064003,-48.699066,$80.00
9514,apartment,Santa Catarina,South,-26.985996,-48.636383,
9515,apartment,Santa Catarina,South,-26.985996,-48.636383,$143.00
9516,house,Santa Catarina,South,-27.4751612,-48.4180263,$160.00
9517,apartment,Santa Catarina,South,-26.985996,-48.636383,$117.00
9518,apartment,Santa Catarina,South,-27.748068,-48.627838,
9519,apartment,Santa Catarina,South,-27.4291484,-48.3998265,$110.00
9520,apartment,Santa Catarina,South,-27.106749,-48.628864,$190.00
9521,house,Santa Catarina,South,-27.064003,-48.699066,$100.00
9522,apartment,Santa Catarina,South,-26.985996,-48.636383,$112.00
9523,apartment,Santa Catarina,South,-26.921036,-48.653305,$88.00
9524,apartment,Santa Catarina,South,-26.985996,-48.636383,$180.00
9525,apartment,Santa Catarina,South,-27.160427,-48.50872,$79.00
9526,apartment,Santa Catarina,South,-26.903387,-48.676495,$66.00
9527,apartment,Santa Catarina,South,-27.423368,-48.404705,$103.00
9528,apartment,Santa Catarina,South,-26.97504,-48.646408,
9529,apartment,Santa Catarina,South,-26.97504,-48.646408,$70.00
9530,house,Santa Catarina,South,-27.7096338,-48.6544774,$154.00
9531,apartment,Santa Catarina,South,-26.985996,-48.636383,$139.00
9532,apartment,Santa Catarina,South,-26.985996,-48.636383,$93.00
9533,house,Santa Catarina,South,-27.4505923,-48.4635636,$90.00
9534,apartment,Santa Catarina,South,-27.445972,-48.403809,
9535,apartment,Santa Catarina,South,-26.985996,-48.636383,$132.00
9536,apartment,Santa Catarina,South,-26.985996,-48.636383,
9537,apartment,Santa Catarina,South,-26.985996,-48.636383,
9538,apartment,Santa Catarina,South,-26.985996,-48.636383,
9539,apartment,Santa Catarina,South,-26.985996,-48.636383,$137.00
9540,apartment,Santa Catarina,South,-27.589666,-48.597107,$138.00
9541,apartment,Santa Catarina,South,-26.903387,-48.676495,$66.00
9542,apartment,Santa Catarina,South,-26.985996,-48.636383,$128.00
